Code;CodeShare;Stops;Source Airport ID;Destination Airport;Airline ID;;;;;;;;;;;;;;;;
19947;;0;337;KGS;1868;;;;;;;;;;;;;;;;
19948;;0;337;LCA;1868;;;;;;;;;;;;;;;;
19949;;0;337;LPA;1868;;;;;;;;;;;;;;;;
19950;;0;337;PMI;1868;;;;;;;;;;;;;;;;
19951;;0;337;RHO;1868;;;;;;;;;;;;;;;;
19952;;0;337;TFS;1868;;;;;;;;;;;;;;;;
19953;;0;337;XRY;1868;;;;;;;;;;;;;;;;
19954;;0;2901;BGI;1868;;;;;;;;;;;;;;;;
19955;;0;1056;DUS;1868;;;;;;;;;;;;;;;;
19956;;0;1056;FRA;1868;;;;;;;;;;;;;;;;
19957;;0;1056;HAM;1868;;;;;;;;;;;;;;;;
19958;;0;1056;LEJ;1868;;;;;;;;;;;;;;;;
19959;;0;1056;MUC;1868;;;;;;;;;;;;;;;;
19960;;0;1056;PAD;1868;;;;;;;;;;;;;;;;
19961;;0;1056;STR;1868;;;;;;;;;;;;;;;;
19962;;0;1056;SXF;1868;;;;;;;;;;;;;;;;
19963;Y;0;2894;BGI;1868;;;;;;;;;;;;;;;;
19964;;0;1923;FRA;1868;;;;;;;;;;;;;;;;
19965;;0;1226;DUS;1868;;;;;;;;;;;;;;;;
19966;;0;1226;FRA;1868;;;;;;;;;;;;;;;;
19967;;0;1226;HAM;1868;;;;;;;;;;;;;;;;
19968;;0;1226;MUC;1868;;;;;;;;;;;;;;;;
19969;;0;1226;STR;1868;;;;;;;;;;;;;;;;
19970;;0;1226;SXF;1868;;;;;;;;;;;;;;;;
19971;;0;73;FRA;1868;;;;;;;;;;;;;;;;
19972;;0;156;FRA;1868;;;;;;;;;;;;;;;;
19973;;0;1186;FRA;1868;;;;;;;;;;;;;;;;
19974;;0;1488;MAN;1868;;;;;;;;;;;;;;;;
19975;;0;2423;MNL;4475;;;;;;;;;;;;;;;;
19976;;0;3885;CRK;4475;;;;;;;;;;;;;;;;
19977;;0;4206;MNL;4475;;;;;;;;;;;;;;;;
19978;;0;4140;BKK;4475;;;;;;;;;;;;;;;;
19979;;0;4140;HKG;4475;;;;;;;;;;;;;;;;
19980;;0;4140;KLO;4475;;;;;;;;;;;;;;;;
19981;;0;4140;SIN;4475;;;;;;;;;;;;;;;;
19982;;0;3077;CRK;4475;;;;;;;;;;;;;;;;
19983;;0;2429;MNL;4475;;;;;;;;;;;;;;;;
19984;;0;2430;CRK;4475;;;;;;;;;;;;;;;;
19985;;0;2430;MNL;4475;;;;;;;;;;;;;;;;
19986;;0;2430;SIN;4475;;;;;;;;;;;;;;;;
19987;;0;2397;BCD;4475;;;;;;;;;;;;;;;;
19988;;0;2397;CEB;4475;;;;;;;;;;;;;;;;
19989;;0;2397;ILO;4475;;;;;;;;;;;;;;;;
19990;;0;2397;KLO;4475;;;;;;;;;;;;;;;;
19991;;0;2397;PPS;4475;;;;;;;;;;;;;;;;
19992;;0;2397;TAC;4475;;;;;;;;;;;;;;;;
19993;;0;2433;MNL;4475;;;;;;;;;;;;;;;;
19994;;0;3316;CRK;4475;;;;;;;;;;;;;;;;
19995;;0;3316;KLO;4475;;;;;;;;;;;;;;;;
19996;;0;2422;MNL;4475;;;;;;;;;;;;;;;;
19997;;0;1044;CKY;10128;;;;;;;;;;;;;;;;
19998;;0;1044;COO;10128;;;;;;;;;;;;;;;;
19999;;0;1044;LOS;10128;;;;;;;;;;;;;;;;
20000;;0;4162;BKO;10128;;;;;;;;;;;;;;;;
20001;;0;4162;DKR;10128;;;;;;;;;;;;;;;;
20002;;0;245;BKO;10128;;;;;;;;;;;;;;;;
20003;;0;245;LBV;10128;;;;;;;;;;;;;;;;
20004;;0;1084;CKY;10128;;;;;;;;;;;;;;;;
20005;;0;970;COO;10128;;;;;;;;;;;;;;;;
20006;;0;970;LOS;10128;;;;;;;;;;;;;;;;
20007;;0;273;BKO;10128;;;;;;;;;;;;;;;;
20008;;0;273;SSG;10128;;;;;;;;;;;;;;;;
20009;;0;891;LBV;10128;;;;;;;;;;;;;;;;
20010;;0;4355;ATL;2009;;;;;;;;;;;;;;;;
20011;Y;0;4355;DTW;2009;;;;;;;;;;;;;;;;
20012;;0;4019;ATL;2009;;;;;;;;;;;;;;;;
20013;;0;4019;MSP;2009;;;;;;;;;;;;;;;;
20014;Y;0;4019;SLC;2009;;;;;;;;;;;;;;;;
20015;Y;0;5714;MSP;2009;;;;;;;;;;;;;;;;
20016;Y;0;260;CDG;2009;;;;;;;;;;;;;;;;
20017;Y;0;260;PHC;2009;;;;;;;;;;;;;;;;
20018;Y;0;5715;ATL;2009;;;;;;;;;;;;;;;;
20019;;0;248;JFK;2009;;;;;;;;;;;;;;;;
20020;;0;248;ROB;2009;;;;;;;;;;;;;;;;
20021;Y;0;3852;ATL;2009;;;;;;;;;;;;;;;;
20022;;0;3658;ATL;2009;;;;;;;;;;;;;;;;
20023;;0;3864;ATL;2009;;;;;;;;;;;;;;;;
20024;Y;0;3864;DTW;2009;;;;;;;;;;;;;;;;
20025;Y;0;3864;MSP;2009;;;;;;;;;;;;;;;;
20026;;0;580;ATL;2009;;;;;;;;;;;;;;;;
20027;Y;0;580;AUH;2009;;;;;;;;;;;;;;;;
20028;;0;580;BOM;2009;;;;;;;;;;;;;;;;
20029;;0;580;BOS;2009;;;;;;;;;;;;;;;;
20030;Y;0;580;DFW;2009;;;;;;;;;;;;;;;;
20031;Y;0;580;DMM;2009;;;;;;;;;;;;;;;;
20032;Y;0;580;DOH;2009;;;;;;;;;;;;;;;;
20033;;0;580;DTW;2009;;;;;;;;;;;;;;;;
20034;;0;580;EWR;2009;;;;;;;;;;;;;;;;
20035;Y;0;580;HRE;2009;;;;;;;;;;;;;;;;
20036;Y;0;580;IAD;2009;;;;;;;;;;;;;;;;
20037;Y;0;580;IAH;2009;;;;;;;;;;;;;;;;
20038;;0;580;JFK;2009;;;;;;;;;;;;;;;;
20039;Y;0;580;JRO;2009;;;;;;;;;;;;;;;;
20040;Y;0;580;KGL;2009;;;;;;;;;;;;;;;;
20041;Y;0;580;KWI;2009;;;;;;;;;;;;;;;;
20042;Y;0;580;LAX;2009;;;;;;;;;;;;;;;;
20043;;0;580;MSP;2009;;;;;;;;;;;;;;;;
20044;Y;0;580;ORD;2009;;;;;;;;;;;;;;;;
20045;;0;580;PDX;2009;;;;;;;;;;;;;;;;
20046;;0;580;SEA;2009;;;;;;;;;;;;;;;;
20047;Y;0;580;SFO;2009;;;;;;;;;;;;;;;;
20048;Y;0;580;YUL;2009;;;;;;;;;;;;;;;;
20049;Y;0;580;YVR;2009;;;;;;;;;;;;;;;;
20050;Y;0;580;YYC;2009;;;;;;;;;;;;;;;;
20051;Y;0;580;YYZ;2009;;;;;;;;;;;;;;;;
20052;;0;3774;MSP;2009;;;;;;;;;;;;;;;;
20053;Y;0;3774;SEA;2009;;;;;;;;;;;;;;;;
20054;;0;3774;SLC;2009;;;;;;;;;;;;;;;;
20055;Y;0;5720;DTW;2009;;;;;;;;;;;;;;;;
20056;Y;0;5720;MSP;2009;;;;;;;;;;;;;;;;
20057;;0;3682;ABE;2009;;;;;;;;;;;;;;;;
20058;;0;3682;ABQ;2009;;;;;;;;;;;;;;;;
20059;Y;0;3682;ABY;2009;;;;;;;;;;;;;;;;
20060;Y;0;3682;AEX;2009;;;;;;;;;;;;;;;;
20061;;0;3682;AGS;2009;;;;;;;;;;;;;;;;
20062;;0;3682;ALB;2009;;;;;;;;;;;;;;;;
20063;;0;3682;AMS;2009;;;;;;;;;;;;;;;;
20064;Y;0;3682;ATW;2009;;;;;;;;;;;;;;;;
20065;;0;3682;AUA;2009;;;;;;;;;;;;;;;;
20066;;0;3682;AUS;2009;;;;;;;;;;;;;;;;
20067;;0;3682;AVL;2009;;;;;;;;;;;;;;;;
20068;Y;0;3682;AVP;2009;;;;;;;;;;;;;;;;
20069;Y;0;3682;AZO;2009;;;;;;;;;;;;;;;;
20070;;0;3682;BDA;2009;;;;;;;;;;;;;;;;
20071;;0;3682;BDL;2009;;;;;;;;;;;;;;;;
20072;;0;3682;BHM;2009;;;;;;;;;;;;;;;;
20073;Y;0;3682;BJX;2009;;;;;;;;;;;;;;;;
20074;Y;0;3682;BMI;2009;;;;;;;;;;;;;;;;
20075;;0;3682;BNA;2009;;;;;;;;;;;;;;;;
20076;;0;3682;BOG;2009;;;;;;;;;;;;;;;;
20077;;0;3682;BON;2009;;;;;;;;;;;;;;;;
20078;;0;3682;BOS;2009;;;;;;;;;;;;;;;;
20079;Y;0;3682;BQK;2009;;;;;;;;;;;;;;;;
20080;;0;3682;BRU;2009;;;;;;;;;;;;;;;;
20081;;0;3682;BSB;2009;;;;;;;;;;;;;;;;
20082;;0;3682;BTR;2009;;;;;;;;;;;;;;;;
20083;Y;0;3682;BTV;2009;;;;;;;;;;;;;;;;
20084;;0;3682;BUF;2009;;;;;;;;;;;;;;;;
20085;;0;3682;BWI;2009;;;;;;;;;;;;;;;;
20086;;0;3682;BZE;2009;;;;;;;;;;;;;;;;
20087;;0;3682;CAE;2009;;;;;;;;;;;;;;;;
20088;;0;3682;CAK;2009;;;;;;;;;;;;;;;;
20089;;0;3682;CCS;2009;;;;;;;;;;;;;;;;
20090;;0;3682;CDG;2009;;;;;;;;;;;;;;;;
20091;;0;3682;CHA;2009;;;;;;;;;;;;;;;;
20092;Y;0;3682;CHO;2009;;;;;;;;;;;;;;;;
20093;;0;3682;CHS;2009;;;;;;;;;;;;;;;;
20094;Y;0;3682;CID;2009;;;;;;;;;;;;;;;;
20095;;0;3682;CLE;2009;;;;;;;;;;;;;;;;
20096;;0;3682;CLT;2009;;;;;;;;;;;;;;;;
20097;;0;3682;CMH;2009;;;;;;;;;;;;;;;;
20098;;0;3682;COS;2009;;;;;;;;;;;;;;;;
20099;;0;3682;CRW;2009;;;;;;;;;;;;;;;;
20100;Y;0;3682;CSG;2009;;;;;;;;;;;;;;;;
20101;;0;3682;CUN;2009;;;;;;;;;;;;;;;;
20102;;0;3682;CVG;2009;;;;;;;;;;;;;;;;
20103;;0;3682;CZM;2009;;;;;;;;;;;;;;;;
20104;;0;3682;DAB;2009;;;;;;;;;;;;;;;;
20105;Y;0;3682;DAL;2009;;;;;;;;;;;;;;;;
20106;;0;3682;DAY;2009;;;;;;;;;;;;;;;;
20107;;0;3682;DCA;2009;;;;;;;;;;;;;;;;
20108;;0;3682;DEN;2009;;;;;;;;;;;;;;;;
20109;;0;3682;DFW;2009;;;;;;;;;;;;;;;;
20110;Y;0;3682;DHN;2009;;;;;;;;;;;;;;;;
20111;;0;3682;DSM;2009;;;;;;;;;;;;;;;;
20112;;0;3682;DTW;2009;;;;;;;;;;;;;;;;
20113;;0;3682;DUB;2009;;;;;;;;;;;;;;;;
20114;;0;3682;DUS;2009;;;;;;;;;;;;;;;;
20115;;0;3682;DXB;2009;;;;;;;;;;;;;;;;
20116;;0;3682;ECP;2009;;;;;;;;;;;;;;;;
20117;;0;3682;ELP;2009;;;;;;;;;;;;;;;;
20118;Y;0;3682;EVV;2009;;;;;;;;;;;;;;;;
20119;Y;0;3682;EWN;2009;;;;;;;;;;;;;;;;
20120;;0;3682;EWR;2009;;;;;;;;;;;;;;;;
20121;;0;3682;EYW;2009;;;;;;;;;;;;;;;;
20122;;0;3682;EZE;2009;;;;;;;;;;;;;;;;
20123;Y;0;3682;FAR;2009;;;;;;;;;;;;;;;;
20124;;0;3682;FAY;2009;;;;;;;;;;;;;;;;
20125;;0;3682;FCO;2009;;;;;;;;;;;;;;;;
20126;;0;3682;FLL;2009;;;;;;;;;;;;;;;;
20127;;0;3682;FNT;2009;;;;;;;;;;;;;;;;
20128;;0;3682;FPO;2009;;;;;;;;;;;;;;;;
20129;;0;3682;FRA;2009;;;;;;;;;;;;;;;;
20130;Y;0;3682;FSD;2009;;;;;;;;;;;;;;;;
20131;Y;0;3682;FSM;2009;;;;;;;;;;;;;;;;
20132;Y;0;3682;FWA;2009;;;;;;;;;;;;;;;;
20133;;0;3682;GCM;2009;;;;;;;;;;;;;;;;
20134;;0;3682;GDL;2009;;;;;;;;;;;;;;;;
20135;Y;0;3682;GGT;2009;;;;;;;;;;;;;;;;
20136;;0;3682;GIG;2009;;;;;;;;;;;;;;;;
20137;;0;3682;GNV;2009;;;;;;;;;;;;;;;;
20138;;0;3682;GPT;2009;;;;;;;;;;;;;;;;
20139;Y;0;3682;GRB;2009;;;;;;;;;;;;;;;;
20140;Y;0;3682;GRK;2009;;;;;;;;;;;;;;;;
20141;;0;3682;GRR;2009;;;;;;;;;;;;;;;;
20142;;0;3682;GRU;2009;;;;;;;;;;;;;;;;
20143;;0;3682;GSO;2009;;;;;;;;;;;;;;;;
20144;;0;3682;GSP;2009;;;;;;;;;;;;;;;;
20145;Y;0;3682;GTR;2009;;;;;;;;;;;;;;;;
20146;;0;3682;GUA;2009;;;;;;;;;;;;;;;;
20147;;0;3682;HNL;2009;;;;;;;;;;;;;;;;
20148;;0;3682;HOU;2009;;;;;;;;;;;;;;;;
20149;Y;0;3682;HPN;2009;;;;;;;;;;;;;;;;
20150;;0;3682;HSV;2009;;;;;;;;;;;;;;;;
20151;;0;3682;IAD;2009;;;;;;;;;;;;;;;;
20152;;0;3682;IAH;2009;;;;;;;;;;;;;;;;
20153;Y;0;3682;ICN;2009;;;;;;;;;;;;;;;;
20154;;0;3682;ICT;2009;;;;;;;;;;;;;;;;
20155;;0;3682;ILM;2009;;;;;;;;;;;;;;;;
20156;;0;3682;IND;2009;;;;;;;;;;;;;;;;
20157;;0;3682;JAN;2009;;;;;;;;;;;;;;;;
20158;;0;3682;JAX;2009;;;;;;;;;;;;;;;;
20159;;0;3682;JFK;2009;;;;;;;;;;;;;;;;
20160;;0;3682;JNB;2009;;;;;;;;;;;;;;;;
20161;;0;3682;KIN;2009;;;;;;;;;;;;;;;;
20162;Y;0;3682;LAN;2009;;;;;;;;;;;;;;;;
20163;;0;3682;LAS;2009;;;;;;;;;;;;;;;;
20164;;0;3682;LAX;2009;;;;;;;;;;;;;;;;
20165;;0;3682;LEX;2009;;;;;;;;;;;;;;;;
20166;Y;0;3682;LFT;2009;;;;;;;;;;;;;;;;
20167;;0;3682;LGA;2009;;;;;;;;;;;;;;;;
20168;;0;3682;LHR;2009;;;;;;;;;;;;;;;;
20169;;0;3682;LIM;2009;;;;;;;;;;;;;;;;
20170;;0;3682;LIR;2009;;;;;;;;;;;;;;;;
20171;;0;3682;LIT;2009;;;;;;;;;;;;;;;;
20172;;0;3682;LOS;2009;;;;;;;;;;;;;;;;
20173;;0;3682;MAD;2009;;;;;;;;;;;;;;;;
20174;;0;3682;MAN;2009;;;;;;;;;;;;;;;;
20175;;0;3682;MBJ;2009;;;;;;;;;;;;;;;;
20176;Y;0;3682;MBS;2009;;;;;;;;;;;;;;;;
20177;;0;3682;MCI;2009;;;;;;;;;;;;;;;;
20178;;0;3682;MCO;2009;;;;;;;;;;;;;;;;
20179;;0;3682;MDT;2009;;;;;;;;;;;;;;;;
20180;;0;3682;MDW;2009;;;;;;;;;;;;;;;;
20181;;0;3682;MEM;2009;;;;;;;;;;;;;;;;
20182;;0;3682;MEX;2009;;;;;;;;;;;;;;;;
20183;;0;3682;MGA;2009;;;;;;;;;;;;;;;;
20184;Y;0;3682;MGM;2009;;;;;;;;;;;;;;;;
20185;;0;3682;MHT;2009;;;;;;;;;;;;;;;;
20186;;0;3682;MIA;2009;;;;;;;;;;;;;;;;
20187;;0;3682;MKE;2009;;;;;;;;;;;;;;;;
20188;;0;3682;MLB;2009;;;;;;;;;;;;;;;;
20189;Y;0;3682;MLI;2009;;;;;;;;;;;;;;;;
20190;Y;0;3682;MLU;2009;;;;;;;;;;;;;;;;
20191;;0;3682;MOB;2009;;;;;;;;;;;;;;;;
20192;;0;3682;MSN;2009;;;;;;;;;;;;;;;;
20193;;0;3682;MSP;2009;;;;;;;;;;;;;;;;
20194;;0;3682;MSY;2009;;;;;;;;;;;;;;;;
20195;Y;0;3682;MTY;2009;;;;;;;;;;;;;;;;
20196;;0;3682;MUC;2009;;;;;;;;;;;;;;;;
20197;;0;3682;MYR;2009;;;;;;;;;;;;;;;;
20198;;0;3682;NAS;2009;;;;;;;;;;;;;;;;
20199;;0;3682;NRT;2009;;;;;;;;;;;;;;;;
20200;Y;0;3682;OAJ;2009;;;;;;;;;;;;;;;;
20201;;0;3682;OKC;2009;;;;;;;;;;;;;;;;
20202;;0;3682;OMA;2009;;;;;;;;;;;;;;;;
20203;;0;3682;ORD;2009;;;;;;;;;;;;;;;;
20204;;0;3682;ORF;2009;;;;;;;;;;;;;;;;
20205;;0;3682;PAP;2009;;;;;;;;;;;;;;;;
20206;;0;3682;PBI;2009;;;;;;;;;;;;;;;;
20207;;0;3682;PDX;2009;;;;;;;;;;;;;;;;
20208;Y;0;3682;PHF;2009;;;;;;;;;;;;;;;;
20209;;0;3682;PHL;2009;;;;;;;;;;;;;;;;
20210;;0;3682;PHX;2009;;;;;;;;;;;;;;;;
20211;Y;0;3682;PIA;2009;;;;;;;;;;;;;;;;
20212;;0;3682;PIT;2009;;;;;;;;;;;;;;;;
20213;;0;3682;PLS;2009;;;;;;;;;;;;;;;;
20214;;0;3682;PNS;2009;;;;;;;;;;;;;;;;
20215;;0;3682;PTY;2009;;;;;;;;;;;;;;;;
20216;;0;3682;PUJ;2009;;;;;;;;;;;;;;;;
20217;;0;3682;PVD;2009;;;;;;;;;;;;;;;;
20218;;0;3682;PVR;2009;;;;;;;;;;;;;;;;
20219;;0;3682;PWM;2009;;;;;;;;;;;;;;;;
20220;;0;3682;RDU;2009;;;;;;;;;;;;;;;;
20221;;0;3682;RIC;2009;;;;;;;;;;;;;;;;
20222;;0;3682;ROA;2009;;;;;;;;;;;;;;;;
20223;;0;3682;ROC;2009;;;;;;;;;;;;;;;;
20224;;0;3682;RSW;2009;;;;;;;;;;;;;;;;
20225;;0;3682;RTB;2009;;;;;;;;;;;;;;;;
20226;;0;3682;SAL;2009;;;;;;;;;;;;;;;;
20227;;0;3682;SAN;2009;;;;;;;;;;;;;;;;
20228;;0;3682;SAP;2009;;;;;;;;;;;;;;;;
20229;;0;3682;SAT;2009;;;;;;;;;;;;;;;;
20230;;0;3682;SAV;2009;;;;;;;;;;;;;;;;
20231;Y;0;3682;SBN;2009;;;;;;;;;;;;;;;;
20232;;0;3682;SCL;2009;;;;;;;;;;;;;;;;
20233;;0;3682;SDF;2009;;;;;;;;;;;;;;;;
20234;;0;3682;SDQ;2009;;;;;;;;;;;;;;;;
20235;;0;3682;SEA;2009;;;;;;;;;;;;;;;;
20236;;0;3682;SFO;2009;;;;;;;;;;;;;;;;
20237;Y;0;3682;SGF;2009;;;;;;;;;;;;;;;;
20238;Y;0;3682;SHV;2009;;;;;;;;;;;;;;;;
20239;;0;3682;SJC;2009;;;;;;;;;;;;;;;;
20240;;0;3682;SJD;2009;;;;;;;;;;;;;;;;
20241;;0;3682;SJO;2009;;;;;;;;;;;;;;;;
20242;;0;3682;SJU;2009;;;;;;;;;;;;;;;;
20243;;0;3682;SLC;2009;;;;;;;;;;;;;;;;
20244;;0;3682;SMF;2009;;;;;;;;;;;;;;;;
20245;;0;3682;SNA;2009;;;;;;;;;;;;;;;;
20246;;0;3682;SRQ;2009;;;;;;;;;;;;;;;;
20247;;0;3682;STL;2009;;;;;;;;;;;;;;;;
20248;;0;3682;STR;2009;;;;;;;;;;;;;;;;
20249;;0;3682;STT;2009;;;;;;;;;;;;;;;;
20250;;0;3682;SXM;2009;;;;;;;;;;;;;;;;
20251;;0;3682;SYR;2009;;;;;;;;;;;;;;;;
20252;;0;3682;TGU;2009;;;;;;;;;;;;;;;;
20253;;0;3682;TLH;2009;;;;;;;;;;;;;;;;
20254;;0;3682;TPA;2009;;;;;;;;;;;;;;;;
20255;;0;3682;TRI;2009;;;;;;;;;;;;;;;;
20256;;0;3682;TUL;2009;;;;;;;;;;;;;;;;
20257;;0;3682;TUS;2009;;;;;;;;;;;;;;;;
20258;;0;3682;TYS;2009;;;;;;;;;;;;;;;;
20259;;0;3682;UIO;2009;;;;;;;;;;;;;;;;
20260;;0;3682;UVF;2009;;;;;;;;;;;;;;;;
20261;Y;0;3682;VLD;2009;;;;;;;;;;;;;;;;
20262;;0;3682;VPS;2009;;;;;;;;;;;;;;;;
20263;;0;3682;XNA;2009;;;;;;;;;;;;;;;;
20264;Y;0;3682;YUL;2009;;;;;;;;;;;;;;;;
20265;Y;0;3682;YYZ;2009;;;;;;;;;;;;;;;;
20266;;0;3682;ZRH;2009;;;;;;;;;;;;;;;;
20267;Y;0;4047;ATL;2009;;;;;;;;;;;;;;;;
20268;Y;0;4047;DTW;2009;;;;;;;;;;;;;;;;
20269;Y;0;4047;MSP;2009;;;;;;;;;;;;;;;;
20270;;0;2895;ATL;2009;;;;;;;;;;;;;;;;
20271;;0;2895;JFK;2009;;;;;;;;;;;;;;;;
20272;;0;2895;LGA;2009;;;;;;;;;;;;;;;;
20273;Y;0;2179;AMS;2009;;;;;;;;;;;;;;;;
20274;Y;0;2179;BAH;2009;;;;;;;;;;;;;;;;
20275;;0;3673;ATL;2009;;;;;;;;;;;;;;;;
20276;;0;3673;DTW;2009;;;;;;;;;;;;;;;;
20277;;0;3673;JFK;2009;;;;;;;;;;;;;;;;
20278;Y;0;3673;MCO;2009;;;;;;;;;;;;;;;;
20279;Y;0;3673;MEM;2009;;;;;;;;;;;;;;;;
20280;;0;3673;MSP;2009;;;;;;;;;;;;;;;;
20281;;0;3673;SLC;2009;;;;;;;;;;;;;;;;
20282;;0;4007;ATL;2009;;;;;;;;;;;;;;;;
20283;Y;0;4007;DTW;2009;;;;;;;;;;;;;;;;
20284;Y;0;4286;ATL;2009;;;;;;;;;;;;;;;;
20285;Y;0;4286;DTW;2009;;;;;;;;;;;;;;;;
20286;Y;0;4039;ATL;2009;;;;;;;;;;;;;;;;
20287;;0;4039;DTW;2009;;;;;;;;;;;;;;;;
20288;Y;0;4039;MSP;2009;;;;;;;;;;;;;;;;
20289;Y;0;2057;AUH;2009;;;;;;;;;;;;;;;;
20290;;0;1218;JFK;2009;;;;;;;;;;;;;;;;
20291;;0;4069;ATL;2009;;;;;;;;;;;;;;;;
20292;;0;4069;BOS;2009;;;;;;;;;;;;;;;;
20293;;0;4069;JFK;2009;;;;;;;;;;;;;;;;
20294;;0;3825;ATL;2009;;;;;;;;;;;;;;;;
20295;Y;0;3825;CVG;2009;;;;;;;;;;;;;;;;
20296;;0;3825;DTW;2009;;;;;;;;;;;;;;;;
20297;Y;0;3825;MCO;2009;;;;;;;;;;;;;;;;
20298;;0;3825;MSP;2009;;;;;;;;;;;;;;;;
20299;Y;0;3825;RDU;2009;;;;;;;;;;;;;;;;
20300;Y;0;4129;DTW;2009;;;;;;;;;;;;;;;;
20301;Y;0;3463;DTW;2009;;;;;;;;;;;;;;;;
20302;;0;3463;LGA;2009;;;;;;;;;;;;;;;;
20303;;0;3811;ATL;2009;;;;;;;;;;;;;;;;
20304;Y;0;3811;DTW;2009;;;;;;;;;;;;;;;;
20305;Y;0;3811;LGA;2009;;;;;;;;;;;;;;;;
20306;Y;0;3811;MCO;2009;;;;;;;;;;;;;;;;
20307;Y;0;3811;MSP;2009;;;;;;;;;;;;;;;;
20308;;0;4021;MSP;2009;;;;;;;;;;;;;;;;
20309;Y;0;4021;SLC;2009;;;;;;;;;;;;;;;;
20310;Y;0;4083;MSP;2009;;;;;;;;;;;;;;;;
20311;Y;0;4287;MSP;2009;;;;;;;;;;;;;;;;
20312;Y;0;1815;ATL;2009;;;;;;;;;;;;;;;;
20313;Y;0;1815;LAX;2009;;;;;;;;;;;;;;;;
20314;;0;3885;NRT;2009;;;;;;;;;;;;;;;;
20315;Y;0;4037;ATL;2009;;;;;;;;;;;;;;;;
20316;Y;0;4037;DTW;2009;;;;;;;;;;;;;;;;
20317;Y;0;4037;MSP;2009;;;;;;;;;;;;;;;;
20318;;0;3690;ATL;2009;;;;;;;;;;;;;;;;
20319;Y;0;3690;CVG;2009;;;;;;;;;;;;;;;;
20320;;0;3690;DTW;2009;;;;;;;;;;;;;;;;
20321;Y;0;3690;JFK;2009;;;;;;;;;;;;;;;;
20322;;0;3690;LAX;2009;;;;;;;;;;;;;;;;
20323;Y;0;3690;LGA;2009;;;;;;;;;;;;;;;;
20324;Y;0;3690;MCO;2009;;;;;;;;;;;;;;;;
20325;Y;0;3690;MSP;2009;;;;;;;;;;;;;;;;
20326;Y;0;3690;SLC;2009;;;;;;;;;;;;;;;;
20327;Y;0;3320;LAX;2009;;;;;;;;;;;;;;;;
20328;;0;2709;ATL;2009;;;;;;;;;;;;;;;;
20329;;0;2709;JFK;2009;;;;;;;;;;;;;;;;
20330;;0;3495;MSP;2009;;;;;;;;;;;;;;;;
20331;;0;3495;SLC;2009;;;;;;;;;;;;;;;;
20332;;0;2997;AMS;2009;;;;;;;;;;;;;;;;
20333;;0;2896;ATL;2009;;;;;;;;;;;;;;;;
20334;;0;3448;AMS;2009;;;;;;;;;;;;;;;;
20335;;0;3448;ATL;2009;;;;;;;;;;;;;;;;
20336;;0;3448;BDA;2009;;;;;;;;;;;;;;;;
20337;;0;3448;CDG;2009;;;;;;;;;;;;;;;;
20338;Y;0;3448;CHS;2009;;;;;;;;;;;;;;;;
20339;;0;3448;CMH;2009;;;;;;;;;;;;;;;;
20340;;0;3448;CUN;2009;;;;;;;;;;;;;;;;
20341;;0;3448;CVG;2009;;;;;;;;;;;;;;;;
20342;;0;3448;DTW;2009;;;;;;;;;;;;;;;;
20343;Y;0;3448;FCO;2009;;;;;;;;;;;;;;;;
20344;Y;0;3448;IND;2009;;;;;;;;;;;;;;;;
20345;Y;0;3448;JAX;2009;;;;;;;;;;;;;;;;
20346;;0;3448;JFK;2009;;;;;;;;;;;;;;;;
20347;;0;3448;LAS;2009;;;;;;;;;;;;;;;;
20348;;0;3448;LAX;2009;;;;;;;;;;;;;;;;
20349;Y;0;3448;LGA;2009;;;;;;;;;;;;;;;;
20350;;0;3448;LHR;2009;;;;;;;;;;;;;;;;
20351;;0;3448;MCO;2009;;;;;;;;;;;;;;;;
20352;;0;3448;MSP;2009;;;;;;;;;;;;;;;;
20353;Y;0;3448;MYR;2009;;;;;;;;;;;;;;;;
20354;Y;0;3448;NAS;2009;;;;;;;;;;;;;;;;
20355;;0;3448;PLS;2009;;;;;;;;;;;;;;;;
20356;;0;3448;RDU;2009;;;;;;;;;;;;;;;;
20357;Y;0;3448;RIC;2009;;;;;;;;;;;;;;;;
20358;;0;3448;SLC;2009;;;;;;;;;;;;;;;;
20359;Y;0;5725;ATL;2009;;;;;;;;;;;;;;;;
20360;Y;0;6957;INL;2009;;;;;;;;;;;;;;;;
20361;Y;0;6957;MSP;2009;;;;;;;;;;;;;;;;
20362;;0;302;ATL;2009;;;;;;;;;;;;;;;;
20363;;0;302;JFK;2009;;;;;;;;;;;;;;;;
20364;;0;2531;ATL;2009;;;;;;;;;;;;;;;;
20365;Y;0;4022;SLC;2009;;;;;;;;;;;;;;;;
20366;;0;3846;ATL;2009;;;;;;;;;;;;;;;;
20367;Y;0;1745;PRG;2009;;;;;;;;;;;;;;;;
20368;Y;0;3711;ATL;2009;;;;;;;;;;;;;;;;
20369;Y;0;3711;DTW;2009;;;;;;;;;;;;;;;;
20370;;0;3711;LGA;2009;;;;;;;;;;;;;;;;
20371;;0;3820;ATL;2009;;;;;;;;;;;;;;;;
20372;;0;3820;DTW;2009;;;;;;;;;;;;;;;;
20373;Y;0;3820;JFK;2009;;;;;;;;;;;;;;;;
20374;;0;3820;LGA;2009;;;;;;;;;;;;;;;;
20375;Y;0;3820;MSP;2009;;;;;;;;;;;;;;;;
